date,Bx,By,Bz,Mx,My,Mz,dst
19971001 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19971001 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.00
19971001 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.00
19971001 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.50
19971001 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-77.00
19971001 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-91.00
19971001 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-98.00
19971001 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-94.50
19971001 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-82.00
19971001 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-72.00
19971001 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19971001 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19971001 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.50
19971001 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.50
19971010 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971010 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971010 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-54.00
19971010 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.00
19971010 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-50.50
19971010 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.50
19971010 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19971010 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.50
19971010 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-69.00
19971010 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-83.00
19971010 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-99.50
19971011 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-95.50
19971011 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-86.00
19971011 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-76.00
19971011 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19971011 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-68.00
19971011 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.00
19971011 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.50
19971011 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.50
19971011 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-57.00
19971011 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971011 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-55.00
19971011 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-53.50
19971024 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971025 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19971025 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-63.50
19971025 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-58.00
19971025 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19971025 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19971026 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
