date,Bx,By,Bz,Mx,My,Mz,dst
20050824 12:30,-159.88,35.42,-54.69,-204.48,78.99,-45.39,-161.50
20050824 13:30,-177.05,44.67,-50.79,-182.91,78.35,-43.59,-151.00
20061215 00:30,-29.10,22.71,-27.87,-61.31,31.27,-17.09,-151.50
20061215 01:30,-79.57,-4.20,-33.57,-108.25,14.46,-16.40,-153.00
20061215 02:30,-44.65,-11.75,-33.18,-72.71,4.78,-11.30,-152.50
20061215 03:30,-1.09,-4.99,-12.60,-73.91,50.21,4.78,-157.00
20061215 04:30,-62.61,14.63,-12.28,-98.81,35.38,4.99,-158.50
20061215 05:30,-96.77,27.14,-19.86,-108.19,26.71,-1.08,-158.50
20061215 06:30,-107.23,45.17,-18.00,-114.39,42.76,-4.16,-160.00
20061215 07:30,-143.68,65.41,-21.25,-122.46,64.19,-9.39,-156.00
20150317 16:30,-230.86,79.95,-68.91,-212.43,56.04,-47.47,-152.50
20150317 17:30,-227.84,34.97,-65.33,-214.31,55.67,-54.05,-158.00
20150317 18:30,-197.97,53.65,-57.18,-190.23,41.21,-55.80,-165.50
20150317 19:30,-238.55,47.26,-65.52,-214.35,32.55,-62.57,-179.50
20150317 20:30,-222.35,32.05,-57.75,-190.93,2.18,-65.04,-190.00
20150318 00:30,-135.13,35.68,-30.94,-159.99,28.13,-42.36,-194.50
20150318 01:30,-149.42,22.32,-33.17,-170.13,22.97,-41.53,-180.50
20150318 02:30,-118.01,38.88,-31.77,-139.07,42.47,-35.75,-163.50
20150318 03:30,-114.95,29.55,-27.71,-118.76,34.78,-32.77,-151.50
20150623 02:30,-83.42,62.32,-27.67,-120.81,52.08,-21.63,-157.50
20150623 03:30,-111.09,49.62,-23.00,-150.21,53.46,-19.54,-186.00
20150623 04:30,-115.68,84.15,-32.15,-136.09,76.88,-18.23,-188.50
20150623 05:30,-112.06,97.08,-27.58,-137.95,78.96,-16.44,-175.00
20150623 06:30,-124.89,66.60,-24.50,-149.70,42.23,-19.90,-162.00
20150623 07:30,-101.53,53.28,-19.57,-136.39,47.37,-21.37,-153.00
20150623 08:30,-125.08,57.33,-16.33,-136.71,57.48,-24.83,-153.00
20150623 09:30,-135.62,69.82,-31.82,-133.19,64.34,-28.80,-151.00
20151220 21:30,-157.91,28.18,-45.99,-151.92,-22.66,-56.68,-155.00
20151220 22:30,-187.84,16.39,-53.08,-170.25,-23.67,-58.61,-163.50
20151220 23:30,-149.74,30.02,-53.94,-154.52,11.22,-54.35,-154.50
20151221 00:30,-90.13,64.81,-37.74,-111.30,36.21,-43.44,-153.50
20151221 01:30,-120.77,23.65,-34.42,-126.06,20.36,-40.51,-156.00
20180826 05:30,-50.89,104.30,-10.32,-80.95,79.88,11.21,-164.50
20180826 06:30,-87.31,109.73,-8.91,-91.13,84.08,10.06,-174.50
20180826 07:30,-129.35,98.69,-11.77,-101.59,87.66,1.14,-161.50
20180826 08:30,-143.26,87.59,-14.43,-120.22,69.46,-11.65,-152.50
