date,Bx,By,Bz,Mx,My,Mz,dst
19970411 04:30,-20.92,23.12,4.67,-30.19,23.89,15.53,-77.00
19970411 05:30,-14.54,49.05,2.80,-22.53,35.31,12.80,-70.50
19970411 06:30,-41.84,40.92,4.32,-44.13,31.94,13.11,-69.00
19970411 07:30,-43.73,27.24,9.75,-41.94,23.43,13.11,-61.50
19970411 08:30,-34.88,26.30,11.87,-32.84,23.87,10.58,-51.50
19970417 03:30,-26.19,38.09,11.39,-25.34,31.65,11.70,-58.00
19970417 04:30,-27.33,26.17,10.01,-33.19,26.72,13.68,-71.50
19970417 05:30,-23.79,17.83,5.03,-34.27,16.56,14.39,-70.50
19970417 06:30,-39.82,17.69,5.75,-38.81,15.88,13.42,-59.50
19970417 07:30,-38.56,16.31,10.37,-36.79,14.58,12.89,-55.00
19970417 08:30,-37.81,11.73,12.61,-36.44,13.95,13.13,-52.00
19970421 18:30,-52.58,7.78,47.86,-40.42,5.54,23.64,-67.50
19970421 19:30,-59.98,24.22,50.60,-48.81,19.80,29.53,-81.00
19970421 20:30,-64.40,38.02,49.13,-50.62,36.58,32.61,-88.00
19970421 21:30,-49.40,58.19,44.66,-41.51,50.54,34.97,-97.00
19970421 23:30,-51.41,88.88,31.99,-48.39,77.37,35.61,-100.00
19970422 00:30,-63.12,36.31,31.15,-55.03,38.76,32.08,-84.50
19970422 01:30,-40.23,21.93,29.82,-39.67,21.77,28.82,-75.00
19970422 02:30,-22.61,34.23,26.29,-27.46,35.76,27.14,-77.00
19970422 03:30,-12.49,54.53,16.88,-20.44,44.11,24.72,-79.50
19970422 04:30,-29.72,51.32,15.43,-30.74,36.86,22.48,-76.00
19970422 05:30,-29.07,41.68,14.42,-31.34,28.12,20.89,-70.50
19970422 06:30,-33.89,36.46,13.20,-35.93,27.21,19.71,-65.50
19970422 07:30,-32.47,28.26,12.99,-35.59,20.83,19.08,-59.00
19970422 08:30,-27.73,19.98,14.35,-30.28,16.60,17.77,-50.50
19970501 20:30,-25.01,21.18,33.23,-18.01,18.94,18.37,-52.00
19970501 21:30,-22.89,12.70,28.92,-24.47,18.61,20.29,-56.00
19970501 22:30,-20.29,32.32,13.69,-19.95,24.20,18.83,-59.50
19970501 23:30,-19.57,43.58,11.33,-22.68,41.57,18.39,-63.50
19970502 00:30,-29.07,43.12,12.54,-27.86,36.47,17.90,-59.50
19970502 01:30,-35.15,16.95,13.23,-30.96,16.11,16.40,-54.00
19970502 02:30,-34.87,27.34,17.64,-28.63,25.85,16.70,-52.00
19970515 07:30,-73.75,-29.10,-1.81,-70.10,-8.74,4.42,-85.00
19970515 08:30,-28.71,-18.64,-0.76,-54.31,-8.80,6.03,-95.00
19970515 09:30,-49.20,5.70,2.87,-61.33,-0.41,5.68,-96.00
19970515 16:30,-93.80,0.77,56.50,-87.63,5.10,37.20,-91.50
19970515 17:30,-88.85,5.45,48.87,-74.72,6.52,34.90,-86.00
19970515 18:30,-72.23,1.26,44.63,-62.56,1.90,32.43,-81.00
19970515 19:30,-51.86,-0.91,37.87,-48.43,-1.40,29.50,-76.00
19970515 20:30,-44.67,-1.19,33.91,-44.29,-3.20,27.20,-69.00
19970515 21:30,-34.41,1.73,32.81,-34.17,-1.13,25.12,-57.50
19970515 22:30,-21.77,15.44,28.58,-24.13,7.61,22.51,-50.50
19970517 02:30,-15.25,31.95,13.43,-21.79,25.95,14.22,-50.50
19970527 01:30,-12.00,48.46,14.54,-15.19,39.15,11.03,-54.50
19970527 02:30,-0.48,39.01,7.70,-14.79,26.62,11.18,-63.00
19970527 03:30,-11.75,34.17,4.33,-28.25,27.75,11.72,-70.50
19970527 04:30,-20.73,-1.46,-0.34,-34.05,10.72,12.37,-72.00
19970527 05:30,-32.39,10.50,-0.67,-38.07,10.24,11.98,-72.00
19970527 06:30,-41.34,5.50,5.87,-39.70,10.81,12.87,-70.00
19970527 07:30,-42.03,16.76,15.06,-36.33,18.11,13.11,-62.50
19970527 08:30,-43.59,21.25,22.47,-36.36,18.75,13.26,-55.50
19970527 09:30,-35.34,17.58,18.29,-34.06,15.04,12.97,-51.50
19970608 21:30,-28.17,22.51,30.69,-20.64,19.95,19.95,-52.00
19970608 22:30,-37.34,35.20,30.54,-26.22,34.37,21.34,-60.00
19970608 23:30,-38.02,46.39,29.28,-25.60,43.10,22.26,-67.50
19970609 00:30,-33.97,64.29,28.71,-22.58,60.18,22.15,-74.50
19970609 01:30,-29.09,76.83,23.51,-23.51,65.37,21.69,-79.00
19970609 02:30,-11.84,53.43,14.58,-19.45,45.99,20.63,-82.00
19970609 03:30,-24.37,46.32,6.91,-29.48,36.89,19.17,-84.00
19970609 04:30,4.65,27.17,0.09,-14.21,16.38,17.72,-82.00
19970609 05:30,1.34,16.72,-3.30,-20.02,13.58,14.49,-77.00
19970609 06:30,-29.00,20.82,2.42,-33.34,22.37,14.19,-75.00
19970609 07:30,-46.15,20.74,6.86,-46.11,21.05,15.53,-72.00
19970609 08:30,-64.49,10.08,10.49,-61.41,5.95,15.53,-67.00
19970609 09:30,-68.40,3.89,19.84,-66.16,0.77,14.68,-65.50
19970609 10:30,-71.63,-7.63,23.67,-66.65,-5.99,14.77,-66.50
19970609 11:30,-68.63,-16.48,24.38,-59.04,-12.46,16.03,-62.00
19970609 12:30,-62.85,-27.68,24.71,-51.07,-23.97,14.34,-53.00
19970609 15:30,-32.81,-28.82,31.24,-32.20,-23.88,17.31,-50.50
19970609 18:30,-32.67,-13.38,31.29,-28.49,-15.70,19.44,-52.00
19970903 20:30,-51.96,64.86,26.11,-35.18,61.93,11.12,-71.00
19970903 21:30,-50.22,84.46,21.68,-49.41,79.44,19.12,-93.50
19970903 22:30,-73.82,55.57,25.46,-63.04,54.73,23.78,-88.00
19970903 23:30,-48.43,25.77,23.89,-42.12,29.73,23.37,-69.00
19970904 00:30,-33.36,26.25,24.96,-24.27,25.75,21.30,-59.50
19970904 01:30,-30.57,39.69,25.56,-23.19,43.79,21.43,-65.00
19970904 02:30,-27.95,28.48,23.15,-27.71,34.65,21.05,-72.00
19970904 03:30,-31.56,22.08,19.92,-30.82,26.41,18.84,-71.50
19970904 04:30,-38.34,33.23,22.44,-34.06,31.63,17.19,-68.00
19970904 05:30,-44.68,29.07,21.12,-39.43,25.97,16.42,-65.00
19970904 06:30,-45.47,29.41,19.16,-43.13,24.98,15.20,-63.50
19970904 07:30,-56.03,23.99,14.94,-49.30,20.19,13.99,-60.00
19970904 08:30,-57.12,10.99,13.39,-49.11,10.68,12.99,-54.00
19970904 09:30,-49.83,2.92,15.16,-42.68,5.21,11.89,-51.00
19970918 04:30,-7.84,30.86,7.12,-15.77,21.74,9.92,-54.50
19970918 05:30,-16.35,14.89,7.10,-24.07,12.37,10.01,-55.50
19970918 06:30,-15.99,14.79,2.97,-23.99,11.40,9.71,-54.50
19970918 07:30,-27.47,22.86,7.25,-26.81,16.53,9.85,-51.00
19971001 09:30,-40.22,-17.99,4.80,-37.16,-26.54,7.98,-53.00
19971001 10:30,-54.66,8.04,14.55,-47.55,-1.34,12.77,-57.00
19971001 11:30,-58.07,-7.17,23.30,-51.17,-17.13,16.75,-53.00
19971001 12:30,-69.27,6.82,32.08,-52.83,5.06,20.72,-61.50
19971001 13:30,-77.42,9.09,36.36,-66.62,6.80,25.32,-77.00
19971001 14:30,-94.54,-6.18,43.02,-80.11,-2.39,30.68,-91.00
19971001 15:30,-112.49,-0.22,56.97,-92.79,7.61,37.66,-98.00
19971001 16:30,-96.45,49.22,72.39,-72.63,45.23,40.03,-94.50
19971001 17:30,-89.08,66.92,61.99,-60.09,64.59,37.74,-82.00
19971001 18:30,-48.69,10.72,44.39,-45.78,13.14,32.47,-72.00
19971001 19:30,-41.56,2.66,33.59,-40.05,2.39,28.39,-68.00
19971001 20:30,-33.30,4.03,28.36,-32.02,1.97,25.69,-62.00
19971001 21:30,-32.87,6.59,26.43,-30.38,4.03,23.59,-58.50
19971001 22:30,-32.63,8.10,25.96,-30.68,7.27,22.60,-54.50
19971010 05:30,-20.24,-13.39,12.33,-25.46,-9.34,11.85,-52.00
19971010 06:30,-21.02,-21.54,11.36,-27.77,-17.79,12.58,-55.00
19971010 07:30,-18.97,-34.64,13.48,-28.34,-22.53,13.23,-54.00
19971010 08:30,-21.92,-10.07,17.09,-24.43,-5.72,13.69,-52.00
19971010 09:30,-24.31,-0.99,22.26,-24.55,0.73,14.93,-50.50
19971010 18:30,-73.56,53.06,34.00,-43.04,46.68,18.01,-51.50
19971010 19:30,-92.60,55.89,44.00,-64.85,53.00,25.65,-62.00
19971010 20:30,-65.36,47.08,40.69,-52.69,38.49,27.44,-61.50
19971010 21:30,-51.04,67.39,34.58,-47.85,59.80,28.74,-69.00
19971010 22:30,-21.89,89.69,16.06,-27.98,74.04,27.25,-83.00
19971010 23:30,-72.85,88.68,15.69,-55.37,85.86,27.42,-99.50
19971011 06:30,-47.11,20.34,8.39,-50.11,17.41,22.71,-95.50
19971011 07:30,-53.07,22.19,15.42,-52.26,19.43,23.07,-86.00
19971011 08:30,-42.98,17.68,18.98,-42.11,14.30,22.41,-76.00
19971011 09:30,-33.28,15.73,22.25,-33.35,13.96,21.63,-71.00
19971011 10:30,-28.94,11.09,25.60,-28.85,12.81,21.67,-68.00
19971011 11:30,-31.47,11.35,28.97,-28.78,12.54,20.88,-65.00
19971011 12:30,-30.00,10.10,30.56,-29.45,9.68,20.25,-61.50
19971011 13:30,-31.12,8.54,27.84,-29.98,8.21,19.91,-59.50
19971011 14:30,-32.65,6.78,25.71,-30.69,5.93,19.79,-57.00
19971011 15:30,-33.05,5.35,25.06,-29.76,4.26,19.22,-55.00
19971011 16:30,-33.38,6.26,23.71,-29.73,4.03,18.97,-55.00
19971011 17:30,-32.03,5.17,22.45,-28.16,3.81,18.42,-53.50
19971024 12:30,-33.14,-47.29,15.35,-40.76,-45.34,9.04,-52.50
19971025 01:30,-42.55,53.10,10.11,-36.29,40.39,14.32,-59.00
19971025 02:30,-7.42,66.54,6.78,-16.67,50.16,14.77,-63.50
19971025 03:30,-29.35,37.67,6.08,-33.08,34.55,13.47,-58.00
19971025 04:30,-39.65,20.02,8.72,-34.52,19.58,12.34,-52.50
19971025 05:30,-36.38,12.04,12.45,-31.63,12.32,13.23,-51.00
19971026 00:30,-11.79,57.69,12.38,-16.11,42.92,15.90,-51.00
19971027 20:30,-55.50,32.22,27.17,-38.21,31.39,21.50,-52.50
19971027 21:30,-57.36,36.17,30.96,-40.24,34.51,24.62,-58.50
19971027 22:30,-60.22,47.08,32.34,-44.37,45.22,26.53,-58.50
19971027 23:30,-44.19,35.86,29.99,-37.43,34.77,26.88,-55.00
19971028 00:30,-13.94,11.38,21.20,-24.64,12.93,24.12,-52.00
19971107 01:30,-32.06,28.09,-0.07,-49.58,19.60,17.89,-77.50
19971107 02:30,-24.97,-8.54,-12.46,-63.90,-7.50,18.06,-99.00
19971107 05:30,-30.77,-51.97,-3.64,-59.59,-41.96,18.19,-96.00
19971107 06:30,-48.54,-11.92,-3.79,-58.17,-11.08,17.89,-95.50
19971107 07:30,-44.54,-4.22,5.88,-50.22,-2.53,18.94,-92.00
19971107 08:30,-53.01,18.22,14.33,-48.16,14.92,20.03,-83.00
19971107 09:30,-43.54,18.18,21.57,-39.14,12.65,20.30,-78.00
19971107 10:30,-38.42,18.71,25.37,-35.65,13.35,19.73,-75.50
19971107 11:30,-36.91,16.10,28.18,-34.21,12.02,19.46,-71.00
19971107 12:30,-40.02,7.82,29.94,-37.66,5.06,19.34,-65.00
19971107 13:30,-49.84,-7.41,32.43,-44.69,-5.44,21.13,-58.50
19971107 14:30,-40.11,-8.71,30.31,-38.99,-9.43,21.58,-53.00
19971107 15:30,-42.63,-17.40,29.72,-40.51,-18.38,21.17,-51.50
19971107 16:30,-56.73,0.68,27.99,-44.25,3.02,22.51,-52.00
19971110 01:30,-32.12,34.65,17.68,-34.04,31.61,19.64,-53.50
19971110 02:30,-41.06,26.10,15.35,-40.97,26.38,18.44,-52.50
19971110 03:30,-35.88,15.02,14.50,-37.23,12.67,17.74,-51.00
19971110 04:30,-33.02,12.29,17.06,-30.98,8.16,17.76,-51.50
19971110 05:30,-30.83,0.64,19.08,-29.24,-1.70,17.90,-52.50
19971110 06:30,-26.59,0.91,19.02,-25.75,-0.11,18.01,-50.50
19971122 12:30,-67.32,-7.36,22.89,-57.92,-12.79,18.57,-60.50
19971122 13:30,-54.80,-5.58,26.71,-47.71,-6.64,19.07,-55.00
19971122 14:30,-72.10,-10.05,33.24,-64.12,-5.11,21.31,-65.00
19971122 15:30,-96.87,16.31,39.45,-70.47,26.30,26.36,-70.50
19971122 16:30,-56.32,21.07,39.13,-44.24,19.38,25.61,-60.00
19971122 17:30,-43.18,9.52,31.18,-35.90,10.73,22.91,-54.00
19971122 22:30,-46.71,23.24,17.51,-54.55,22.82,18.51,-58.00
19971122 23:30,-62.62,84.64,8.13,-60.31,67.26,23.11,-80.50
19971123 00:30,-82.35,73.17,7.57,-80.18,74.50,24.76,-86.00
19971123 01:30,-62.36,30.69,-3.49,-74.55,38.24,23.49,-89.00
19971123 02:30,-49.38,98.15,-3.91,-50.38,68.18,24.08,-99.00
19971123 07:30,-66.74,7.87,10.54,-63.41,3.07,25.71,-99.50
19971123 08:30,-49.42,-3.08,15.00,-51.99,-3.30,25.87,-92.00
19971123 09:30,-41.88,-3.46,19.38,-49.59,-2.97,26.60,-91.50
19971123 10:30,-52.25,-7.20,24.83,-57.06,-8.92,29.56,-99.00
19971123 13:30,-66.75,20.09,44.47,-67.81,14.31,37.99,-94.00
19971123 14:30,-61.08,17.67,36.09,-57.76,14.79,37.66,-88.50
19971123 15:30,-51.88,16.11,33.25,-47.55,13.57,35.51,-84.00
19971123 16:30,-48.24,15.93,30.99,-42.95,12.91,33.95,-81.50
19971123 17:30,-47.18,10.40,31.08,-42.86,9.38,32.88,-78.50
19971123 18:30,-48.64,6.00,30.58,-42.57,9.47,32.28,-74.00
19971123 19:30,-50.80,4.47,32.68,-42.57,8.56,31.74,-70.00
19971123 20:30,-35.25,22.20,33.38,-32.00,17.83,31.61,-68.50
19971123 21:30,-49.58,27.76,32.06,-37.94,26.39,31.02,-65.00
19971123 22:30,-34.68,20.11,30.37,-33.82,18.60,29.77,-59.50
19971123 23:30,-30.67,33.48,27.02,-30.37,29.27,28.78,-56.50
19971124 00:30,-47.41,31.01,27.55,-41.25,31.66,28.18,-55.00
19971124 01:30,-47.40,21.53,27.47,-43.22,24.90,27.34,-52.50
19971124 02:30,-48.41,21.97,26.08,-42.80,25.01,26.01,-51.50
19971210 19:30,-57.75,20.32,35.87,-40.75,22.16,20.83,-53.00
19971210 20:30,-60.33,27.12,36.68,-44.48,26.75,22.90,-55.00
19971210 21:30,-47.81,30.69,34.46,-35.36,29.77,23.06,-50.50
19971211 01:30,-42.51,39.07,28.00,-33.36,39.76,21.30,-50.50
19971211 02:30,-39.73,38.74,25.65,-34.56,39.36,20.08,-53.00
19971211 03:30,-30.81,30.35,22.38,-31.13,29.03,18.10,-52.00
19971211 04:30,-21.00,24.00,18.54,-27.02,20.40,16.05,-51.00
19971211 08:30,-31.70,-1.11,13.42,-30.22,-3.10,14.96,-52.00
19971211 09:30,-34.72,-9.61,16.83,-32.87,-7.81,15.96,-57.50
19971211 10:30,-37.36,-11.71,20.58,-35.66,-9.10,16.96,-59.50
19971211 11:30,-40.89,-7.80,21.83,-37.22,-8.72,17.97,-56.00
19971230 15:30,-62.91,-6.37,24.74,-60.58,-7.27,18.10,-63.00
19971230 16:30,-89.74,-22.30,31.15,-82.64,-13.45,24.27,-73.00
19971230 17:30,-110.59,26.72,46.27,-82.88,35.96,29.04,-75.50
19971230 18:30,-111.15,32.35,51.66,-86.87,36.50,32.69,-76.00
19971230 19:30,-65.64,20.78,42.89,-56.15,22.37,31.17,-74.50
19971230 20:30,-46.41,13.57,33.75,-43.37,12.52,27.19,-69.00
19971230 21:30,-45.09,14.12,29.79,-39.98,11.66,25.61,-62.50
19971230 22:30,-44.37,15.23,27.06,-36.94,12.97,24.54,-55.50
19971230 23:30,-42.30,13.21,25.63,-35.57,11.92,23.68,-50.50
19980107 01:30,-25.93,69.29,15.81,-26.66,49.42,18.46,-50.50
19980107 02:30,-9.25,59.15,11.63,-21.87,37.20,18.14,-63.00
19980107 03:30,-9.61,62.93,7.37,-18.65,42.32,18.68,-74.00
19980107 04:30,-9.04,48.46,7.38,-19.99,29.65,18.48,-72.50
19980107 05:30,-30.82,2.56,10.58,-36.83,-2.36,17.44,-68.00
19980107 06:30,-29.60,-21.81,10.81,-38.94,-18.71,17.78,-68.00
19980107 07:30,-38.29,-9.05,15.09,-42.32,-8.80,18.17,-65.50
19980107 08:30,-43.10,3.98,20.62,-42.04,-0.91,19.05,-59.50
19980107 09:30,-47.29,1.91,24.45,-42.29,-2.36,19.88,-54.50
19980107 10:30,-57.20,1.28,25.48,-47.05,-2.24,21.95,-52.00
19980130 10:30,-32.53,4.94,16.46,-31.64,0.16,12.80,-52.00
19980130 11:30,-38.70,4.97,20.83,-38.13,-0.69,14.17,-55.00
19980130 12:30,-39.96,-1.63,19.60,-39.39,-5.49,14.61,-52.00
19980217 18:30,-79.33,24.04,39.93,-54.23,23.14,21.08,-50.50
19980217 19:30,-84.91,49.74,44.99,-59.31,41.20,24.69,-60.00
19980217 20:30,-88.55,76.75,46.92,-64.99,61.06,29.13,-71.50
19980217 21:30,-86.92,87.84,43.06,-70.43,75.29,32.65,-84.50
19980217 22:30,-90.12,80.77,36.57,-79.84,76.01,35.01,-93.50
19980217 23:30,-59.14,136.34,25.12,-60.08,110.02,33.62,-97.50
19980218 00:30,-12.75,115.50,4.34,-37.81,100.10,29.31,-99.00
19980218 01:30,-39.25,82.61,-9.88,-53.31,81.98,24.43,-93.50
19980218 02:30,-41.03,85.22,-6.04,-43.90,72.75,22.73,-89.50
19980218 03:30,-68.41,67.55,6.16,-61.77,55.79,23.47,-84.50
19980218 04:30,-65.57,19.83,11.42,-65.16,20.84,22.81,-76.00
19980218 05:30,-56.33,30.60,15.02,-55.39,23.38,22.75,-71.00
19980218 06:30,-49.59,24.32,18.03,-46.33,16.08,22.44,-68.50
19980218 07:30,-47.09,19.67,18.36,-44.45,11.68,21.41,-65.50
19980218 08:30,-47.57,22.68,17.56,-43.75,9.98,20.12,-61.00
19980218 09:30,-33.07,13.24,13.92,-31.92,2.42,18.33,-56.00
19980310 16:30,-70.60,-0.83,30.44,-55.74,-4.53,14.53,-72.50
19980310 17:30,-102.72,16.40,56.77,-87.01,12.20,28.50,-99.00
19980311 01:30,-76.79,26.16,25.14,-70.52,29.21,33.29,-94.00
19980311 02:30,-70.47,20.84,27.92,-63.50,23.58,32.01,-87.50
19980311 03:30,-65.03,19.46,31.22,-59.51,21.68,30.53,-85.50
19980311 04:30,-58.64,20.84,31.47,-57.55,19.53,29.80,-85.00
19980311 05:30,-67.71,17.10,28.80,-64.01,9.83,28.91,-80.50
19980311 06:30,-63.98,8.66,28.13,-55.13,5.92,27.87,-71.00
19980311 07:30,-40.37,7.71,28.10,-38.88,3.54,25.73,-66.50
19980311 08:30,-39.95,2.04,25.72,-43.19,1.12,26.34,-63.50
19980311 09:30,-49.84,10.15,28.61,-46.36,6.69,26.71,-60.50
19980311 10:30,-39.62,6.12,35.30,-43.99,4.09,26.17,-60.50
19980311 11:30,-40.30,21.12,39.46,-43.00,15.50,25.30,-59.00
19980311 12:30,-42.74,10.79,40.58,-45.18,5.33,24.40,-57.00
19980311 13:30,-60.68,11.82,41.23,-50.36,12.13,24.33,-58.00
19980311 14:30,-54.61,9.95,36.49,-46.55,9.47,24.90,-60.50
19980311 15:30,-58.75,0.06,33.26,-49.87,1.68,24.60,-60.50
19980311 16:30,-49.73,33.04,40.31,-35.90,24.98,25.10,-58.00
19980311 17:30,-46.83,13.18,37.69,-39.54,12.27,24.63,-55.00
19980311 18:30,-38.30,2.12,31.86,-35.26,1.60,23.95,-51.50
19980311 21:30,-31.08,8.22,27.18,-29.02,4.93,22.78,-54.00
19980311 22:30,-32.09,22.87,27.83,-30.42,15.92,24.41,-57.50
19980311 23:30,-2.15,27.86,21.40,-15.98,23.76,22.56,-56.00
19980312 00:30,-32.56,35.07,19.44,-31.52,30.64,21.13,-53.50
19980312 01:30,-42.83,24.05,22.08,-38.48,21.64,21.44,-53.50
19980312 02:30,-38.51,14.73,22.87,-37.56,14.85,21.35,-56.50
19980312 03:30,-29.10,8.35,21.15,-34.44,6.95,21.23,-59.00
19980312 04:30,-22.75,18.73,17.40,-29.73,10.60,20.84,-60.00
19980312 05:30,-28.85,17.94,16.70,-30.68,9.77,20.69,-61.00
19980312 06:30,-31.11,6.43,18.02,-32.93,3.39,20.99,-62.00
19980312 07:30,-24.49,-1.60,19.04,-27.93,-1.62,21.02,-57.50
19980315 03:30,-8.05,44.75,13.15,-14.97,31.43,20.50,-50.50
19980315 04:30,-26.08,26.15,14.40,-29.70,18.88,20.21,-55.00
19980315 05:30,-32.78,25.08,13.52,-35.05,16.24,20.78,-55.50
19980315 13:30,-65.55,0.69,32.86,-58.30,-7.88,24.87,-50.50
19980321 13:30,-48.50,-18.84,31.61,-50.85,-20.63,19.21,-58.50
19980321 14:30,-79.33,-14.99,42.04,-72.00,-10.55,27.59,-78.00
19980321 15:30,-107.27,-28.91,55.90,-88.63,-14.28,37.10,-83.50
19980321 16:30,-110.99,-1.60,56.71,-87.72,10.45,39.11,-73.50
19980321 17:30,-61.05,-3.27,44.68,-53.49,-0.38,33.89,-58.50
19980321 18:30,-48.40,8.53,42.03,-42.86,3.92,31.19,-60.00
19980321 19:30,-84.17,68.58,48.20,-53.94,62.75,34.98,-65.50
19980321 20:30,-57.83,40.26,47.28,-48.95,32.41,35.35,-57.50
19980321 21:30,-39.57,8.40,37.72,-37.40,7.54,32.65,-51.00
19980325 15:30,-48.97,-20.78,38.67,-46.79,-18.55,29.29,-54.00
19980325 16:30,-53.89,-20.44,42.44,-45.08,-11.56,30.42,-53.00
19980329 18:30,-54.07,41.69,48.33,-38.72,32.71,32.09,-50.50
19980329 19:30,-57.45,27.84,40.68,-44.14,23.73,33.71,-52.50
19980424 05:30,-20.74,6.51,9.09,-40.00,10.05,17.02,-57.50
19980424 06:30,-3.60,22.63,-0.33,-27.54,16.21,14.47,-64.00
19980424 07:30,-32.81,5.90,-4.49,-51.95,3.02,12.93,-59.50
19980426 15:30,-47.63,-0.54,58.29,-35.76,5.05,28.60,-55.50
19980426 16:30,-49.99,-5.19,58.04,-41.76,0.88,32.23,-61.50
19980426 17:30,-56.75,-5.22,57.39,-46.85,-0.65,34.69,-61.50
19980426 18:30,-58.26,2.87,50.98,-47.32,2.55,34.81,-58.50
19980426 19:30,-48.40,2.45,42.00,-41.23,-0.17,33.16,-54.50
19980426 20:30,-36.58,-0.40,36.68,-34.02,-3.12,30.77,-51.00
19980502 11:30,-62.88,20.80,38.23,-54.05,7.57,24.69,-50.50
19980502 13:30,-97.32,-12.32,43.54,-70.83,-15.24,34.98,-64.00
