date,Bx,By,Bz,Mx,My,Mz,dst
20050911 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-107.50
20050911 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-104.00
20061214 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-107.50
20061215 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-136.50
20061215 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-119.50
20061215 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-112.00
20110806 02:30,-125.38,13.40,31.89,-87.86,-1.37,36.81,-109.50
20110806 03:30,-123.22,6.84,33.30,-95.58,-5.21,38.84,-107.00
20110926 20:30,-69.19,-32.96,13.91,-79.00,-44.57,30.49,-106.50
20110926 21:30,-103.47,-19.15,6.43,-100.36,-24.61,34.20,-115.50
20110926 22:30,-121.95,-18.41,16.21,-105.86,-17.45,38.90,-117.50
20110926 23:30,-108.11,-11.45,28.21,-103.41,-8.64,39.55,-110.00
20111025 00:30,-193.21,-6.69,4.40,-141.81,-15.37,34.09,-134.00
20111025 01:30,-183.33,11.18,25.23,-161.68,5.19,43.59,-136.50
20111025 02:30,-151.73,11.63,32.75,-124.29,-1.11,40.18,-126.50
20111025 03:30,-135.34,33.32,39.64,-119.30,9.88,36.07,-129.00
20111025 04:30,-137.56,11.82,28.65,-107.76,8.66,34.28,-132.50
20111025 05:30,-122.41,1.37,30.17,-124.21,-1.32,34.38,-132.50
20111025 06:30,-106.15,14.58,32.36,-118.67,-1.12,33.88,-124.00
20111025 07:30,-87.12,-32.60,23.77,-106.52,-21.54,32.41,-109.00
20120309 06:30,-57.02,-71.24,-0.60,-97.03,5.67,25.55,-110.00
20120309 07:30,-81.99,28.09,16.97,-129.16,10.65,22.69,-136.50
20120309 08:30,-74.82,-23.78,-14.49,-156.01,-25.31,23.55,-134.00
20120309 09:30,-54.32,-35.42,-0.53,-127.89,-67.55,23.60,-124.00
20120309 10:30,-49.17,-14.14,-1.37,-112.70,-8.52,23.62,-119.50
20120309 11:30,-74.30,-44.18,-6.32,-109.32,-44.97,26.97,-119.50
20120309 12:30,-52.08,-68.49,-8.10,-102.23,-46.41,29.83,-128.50
20120309 13:30,-101.05,-28.16,-5.80,-106.56,-35.32,32.05,-128.00
