date,Bx,By,Bz,Mx,My,Mz,dst
20000407 17:30,-131.60,-27.37,44.61,-121.36,-15.33,51.38,-130.50
20000407 18:30,-143.44,-35.49,39.77,-114.85,-25.43,50.15,-118.50
20000407 19:30,-129.50,-34.04,41.61,-99.34,-18.71,47.27,-107.50
20000407 20:30,-116.13,-44.20,33.74,-89.15,-18.40,44.23,-100.50
20000524 03:30,-161.86,-25.53,77.88,-100.90,-0.85,29.28,-116.50
20000524 04:30,-146.73,-62.70,70.28,-100.26,-21.04,43.37,-128.50
20000524 05:30,-119.74,-48.86,68.76,-96.30,-32.38,47.79,-125.00
20000524 06:30,-98.14,-8.02,65.49,-94.91,-24.45,47.04,-125.00
20000524 07:30,-96.96,-1.04,56.01,-117.10,-12.18,47.90,-138.00
20000524 08:30,-115.30,-3.45,38.68,-131.82,9.32,48.57,-144.00
20000524 09:30,-111.70,-5.07,40.52,-111.83,6.70,48.68,-125.50
20000524 10:30,-62.58,-9.30,38.55,-83.24,-8.02,44.70,-106.00
20000524 11:30,-73.81,5.01,39.01,-80.48,6.66,43.95,-105.50
20000524 12:30,-94.60,8.11,40.17,-92.77,11.18,44.93,-105.50
20000715 19:30,-97.29,23.09,23.08,-57.28,9.87,-4.27,-128.50
20000716 11:30,-117.71,-29.03,60.59,-112.05,-29.73,52.86,-145.00
20000716 12:30,-113.21,-19.39,59.00,-105.64,-18.61,52.61,-138.50
20000716 13:30,-111.23,-8.54,53.68,-105.23,-8.94,52.15,-136.50
20000716 14:30,-114.81,-12.13,43.30,-105.96,-4.12,51.30,-138.00
20000716 15:30,-113.58,-23.79,39.27,-103.58,-0.62,50.48,-134.50
20000716 16:30,-112.39,-28.75,52.91,-97.09,3.27,48.34,-128.00
20000716 17:30,-114.95,-23.81,68.32,-96.64,1.56,46.21,-124.50
20000716 18:30,-118.33,-20.39,78.06,-98.73,-6.26,44.47,-123.50
20000716 19:30,-105.12,-20.33,72.05,-97.91,-14.24,43.38,-121.50
20000716 20:30,-91.02,-19.48,58.63,-95.27,-20.40,41.95,-118.00
20000716 21:30,-79.87,-23.93,47.47,-91.84,-25.87,41.16,-116.50
20000716 22:30,-88.31,-31.03,40.83,-90.31,-29.19,40.86,-116.50
20000716 23:30,-95.22,-36.68,41.75,-89.22,-30.22,41.13,-114.50
20000717 00:30,-93.11,-34.31,47.35,-84.63,-33.38,41.59,-111.50
20000717 01:30,-87.07,-31.68,49.09,-79.40,-30.34,41.44,-108.00
20000717 02:30,-89.66,-33.52,45.29,-82.83,-30.52,41.27,-103.00
20000812 05:30,-96.72,5.38,50.88,-93.36,-8.04,36.28,-100.50
20000812 16:30,-73.60,-0.46,14.90,-111.55,-0.40,45.70,-148.00
20000812 17:30,-54.53,-5.42,24.68,-99.78,-7.34,46.13,-139.00
20000812 18:30,-54.30,-4.65,44.77,-97.78,-3.75,47.84,-121.00
20000812 19:30,-64.59,9.39,57.81,-69.55,12.31,44.94,-103.50
20000812 20:30,-79.72,-0.24,53.10,-76.77,2.75,44.02,-102.00
20000812 21:30,-94.75,3.34,49.55,-79.55,3.79,43.76,-102.50
20000917 21:30,-116.32,-82.05,-6.76,-68.05,-85.56,16.29,-116.00
20000918 03:30,-113.10,-51.18,68.40,-116.84,-46.00,62.86,-148.50
20000918 04:30,-112.57,-32.80,66.03,-114.80,-30.17,61.28,-136.50
20000918 05:30,-106.41,-27.44,64.14,-105.61,-23.23,58.83,-129.50
20000918 06:30,-106.60,-17.99,61.84,-104.38,-19.13,56.74,-121.50
20000918 07:30,-91.76,-14.66,57.43,-86.32,-12.50,53.13,-111.00
20000918 08:30,-91.67,-20.00,54.48,-76.94,-5.89,49.92,-101.00
20001004 16:30,-62.55,-45.39,7.64,-83.23,-23.70,32.26,-105.50
20001004 17:30,-87.61,-31.18,10.48,-98.26,-33.58,33.90,-116.00
20001004 18:30,-102.83,-53.93,11.94,-119.97,-51.97,36.47,-131.50
20001004 19:30,-112.89,-38.64,30.02,-127.73,-38.26,39.40,-142.00
20001004 20:30,-126.06,-32.07,36.95,-122.44,-61.09,45.42,-141.00
20001004 21:30,-133.74,-37.41,39.66,-119.86,-50.71,50.75,-128.50
20001004 22:30,-124.66,-36.57,45.69,-99.79,-31.08,52.46,-119.00
20001004 23:30,-119.03,-30.84,51.99,-99.97,-24.61,55.59,-122.00
20001005 00:30,-115.44,-36.58,51.16,-102.11,-29.28,58.71,-123.00
20001005 01:30,-114.83,-42.71,49.31,-101.52,-13.64,59.16,-114.50
20001005 04:30,-127.64,-38.65,58.25,-105.32,0.83,56.47,-125.00
20001005 08:30,-137.32,-24.32,74.58,-115.91,-15.59,67.12,-143.00
20001005 09:30,-111.05,-21.91,64.83,-100.39,-6.87,61.84,-126.00
20001005 10:30,-96.20,-5.20,63.26,-91.55,-7.80,59.26,-118.00
20001005 11:30,-44.01,-33.06,50.92,-112.77,-25.07,56.31,-141.50
20001005 16:30,-88.97,-42.81,-10.15,-116.89,-24.04,39.76,-149.00
20001005 17:30,-94.01,-39.05,3.13,-114.01,-24.76,38.55,-145.50
20001005 18:30,-132.24,-28.82,20.08,-111.27,-30.14,41.68,-142.50
20001005 19:30,-120.80,-27.98,38.08,-104.01,-34.25,46.61,-139.00
20001005 20:30,-128.80,-20.33,43.28,-105.55,-30.05,48.88,-135.00
20001005 21:30,-146.98,-31.65,41.49,-107.13,-46.44,52.95,-124.50
20001005 22:30,-134.43,-31.66,45.82,-94.10,-25.10,53.32,-111.00
20001005 23:30,-107.60,-23.61,50.33,-86.14,-22.33,52.68,-105.50
20001006 00:30,-101.40,-19.26,51.65,-83.00,-14.93,52.77,-103.00
20001014 14:30,-36.72,-50.09,11.54,-80.03,-29.33,39.39,-103.00
20001014 15:30,-56.42,-46.73,11.51,-75.43,-30.25,35.94,-102.50
20001029 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-107.00
20001029 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-120.00
20001029 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-125.50
20001029 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-117.00
20001029 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-109.00
20001029 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-110.50
20001029 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-112.50
20001029 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-116.00
20001029 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-113.00
20001106 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-127.50
20001106 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-149.50
20001106 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-148.00
20001106 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-139.50
20001106 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-145.50
20001107 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-150.00
20001107 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-145.50
20001107 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-134.00
20001107 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-121.50
20001107 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-116.50
20001107 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-116.00
20001107 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-113.50
20001107 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-110.00
20001107 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-105.00
20001107 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-103.50
20001129 09:30,-111.27,-13.77,44.36,-96.09,4.66,47.60,-101.00
20001129 10:30,-115.42,4.11,45.50,-94.50,19.53,48.29,-105.00
20001129 11:30,-95.79,6.05,43.12,-89.71,13.73,46.00,-106.00
20001129 12:30,-62.05,4.56,37.30,-93.99,-3.36,43.81,-114.00
20001129 13:30,-62.32,0.68,28.21,-100.46,-6.09,41.91,-102.50
20010320 05:30,-108.11,-33.99,49.96,-87.57,-2.66,40.91,-104.50
20010320 06:30,-72.99,-15.87,49.67,-86.65,-1.68,40.89,-113.50
20010320 07:30,-125.64,11.57,43.56,-102.09,29.49,41.03,-125.50
20010320 08:30,-106.34,4.66,41.69,-91.79,17.47,43.13,-126.00
20010320 09:30,-64.66,13.75,30.31,-90.06,24.04,40.44,-124.50
20010320 10:30,-93.18,27.05,18.79,-96.71,21.66,37.41,-131.50
20010320 11:30,-82.17,36.65,15.47,-102.47,9.04,37.03,-141.00
20010320 12:30,-66.64,14.62,1.01,-124.02,-10.66,34.89,-147.00
20010320 13:30,-66.78,-39.58,-13.43,-119.30,-29.97,32.85,-141.50
20010320 14:30,-105.93,-101.51,-31.47,-133.15,-69.20,28.57,-141.00
20010320 15:30,-108.36,-96.03,-25.81,-128.59,-57.22,28.64,-147.00
20010320 16:30,-102.44,-80.35,-4.06,-113.45,-57.42,32.09,-140.00
20010320 17:30,-85.86,-79.47,13.10,-105.82,-66.68,34.77,-130.50
20010320 18:30,-74.50,-62.39,23.76,-89.33,-49.59,35.54,-128.50
20010320 19:30,-91.78,-43.13,34.92,-91.90,-33.35,37.17,-128.00
20010320 20:30,-103.60,-23.35,46.61,-90.95,-22.09,39.38,-122.00
20010320 21:30,-102.04,-10.10,53.27,-85.12,-4.61,39.07,-114.50
20010320 22:30,-101.61,-6.46,49.61,-81.77,-1.55,38.42,-105.50
20010401 08:30,-118.75,-18.66,49.54,-120.68,-16.39,58.70,-143.00
20010401 09:30,-104.60,-19.97,50.97,-104.11,-26.81,57.77,-140.00
20010401 10:30,-104.73,-24.85,52.88,-106.64,-36.37,58.02,-142.00
20010401 11:30,-103.45,-21.08,54.83,-106.24,-38.27,59.00,-138.00
20010401 12:30,-104.95,-18.08,53.52,-98.85,-32.94,59.52,-130.00
20010401 13:30,-101.82,-18.48,49.18,-93.73,-25.47,58.98,-121.00
20010401 14:30,-94.85,-23.21,44.62,-85.76,-16.56,56.31,-113.00
20010401 15:30,-90.40,-27.69,40.75,-81.43,-11.51,53.89,-107.50
20010401 16:30,-77.46,-25.47,45.48,-74.84,-7.44,51.64,-101.50
20010402 03:30,-93.85,-41.17,54.90,-79.65,-26.39,52.87,-101.00
20010411 18:30,-98.26,-2.56,16.55,-93.45,-29.08,19.98,-104.50
20010411 19:30,-101.68,-15.82,27.02,-101.87,-44.68,21.90,-125.50
20010412 08:30,-127.08,-13.43,65.38,-102.32,3.06,63.69,-141.00
20010412 09:30,-97.44,-15.61,62.17,-86.04,-9.77,61.59,-129.50
20010412 10:30,-98.42,-16.19,56.85,-83.31,-17.01,58.22,-121.00
20010412 11:30,-95.62,-9.02,56.34,-79.07,-14.97,57.29,-114.50
20010412 12:30,-100.18,-2.52,54.08,-82.91,-13.05,57.18,-109.50
20010412 13:30,-101.73,-2.39,50.66,-83.20,-8.20,55.73,-108.00
20010412 14:30,-102.97,-2.82,46.46,-84.00,-6.03,53.92,-108.50
20010412 15:30,-101.07,-3.59,44.10,-79.42,-1.34,51.37,-105.00
20010418 05:30,-122.14,-24.43,61.05,-93.27,-10.78,51.91,-109.00
20010418 06:30,-68.44,1.32,59.73,-97.86,-6.79,55.51,-111.50
20010418 07:30,-84.03,-2.95,40.25,-88.09,4.00,52.71,-105.50
20011001 05:30,-134.89,-3.43,42.97,-134.30,-24.06,-39.73,-107.00
20011001 06:30,-114.30,-15.17,43.85,-139.20,-40.33,-39.64,-120.50
20011001 07:30,-126.77,16.65,41.68,-139.82,-20.01,-41.87,-138.50
20011001 08:30,-138.19,18.70,40.51,-144.87,-27.35,-43.20,-143.50
20011001 09:30,-107.67,9.93,32.83,-150.27,-41.43,-47.61,-129.50
20011001 10:30,-97.47,4.86,27.33,-123.48,-45.95,-52.84,-119.00
20011001 11:30,-87.86,16.33,33.07,-120.22,-51.53,-55.06,-115.00
20011001 12:30,-63.25,-15.24,26.75,-113.82,-70.57,-57.25,-112.50
20011001 13:30,-67.73,5.83,18.51,-105.51,-61.26,-59.56,-111.50
20011001 14:30,-75.25,0.21,19.98,-105.50,-65.21,-59.90,-109.00
20011001 15:30,-82.62,-8.00,15.60,-110.13,-63.78,-61.64,-104.00
20011002 12:30,-70.66,14.64,31.93,-105.84,-45.44,-65.58,-102.50
20011003 09:30,-96.66,51.81,46.19,-108.20,-17.53,-71.62,-110.50
20011003 10:30,-99.28,12.63,32.65,-125.49,-35.26,-75.27,-127.00
20011003 11:30,-89.64,52.53,19.36,-152.57,-27.93,-77.96,-148.00
20011003 16:30,-114.08,-56.18,5.22,-159.61,-102.99,-77.50,-148.50
20011003 17:30,-109.73,-54.91,9.58,-150.83,-96.33,-79.16,-132.50
